title,raw_title,author,avg_rating,ratings_count,cover_url,details_url,source
Don't Judge a Girl by Her Cover,"Don't Judge a Girl by Her Cover (Gallagher Girls, #3)",Ally Carter,4.2,75252,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1359827132i/5267365._SX50_.jpg,https://www.goodreads.com/book/show/5267365-don-t-judge-a-girl-by-her-cover,goodreads_scraped
Intrinsical,"Intrinsical (The Yara Silva Trilogy, #1)",Lani Woodland,3.78,2249,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1278060489i/8529230._SX50_.jpg,https://www.goodreads.com/book/show/8529230-intrinsical,goodreads_scraped
Spell Bound,"Spell Bound (Hex Hall, #3)",Rachel Hawkins,4.05,62771,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1313010167i/11454587._SY75_.jpg,https://www.goodreads.com/book/show/11454587-spell-bound,goodreads_scraped
Until I Die,"Until I Die (Revenants, #2)",Amy Plum,4.16,29118,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1335240840i/12908877._SY75_.jpg,https://www.goodreads.com/book/show/12908877-until-i-die,goodreads_scraped
The Treachery of Beautiful Things,The Treachery of Beautiful Things,Ruth Frances Long,3.81,5684,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1334778746i/11737311._SY75_.jpg,https://www.goodreads.com/book/show/11737311-the-treachery-of-beautiful-things,goodreads_scraped
Unearthly,"Unearthly (Unearthly, #1)",Cynthia Hand,4.01,129829,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1324782984i/7488244._SY75_.jpg,https://www.goodreads.com/book/show/7488244-unearthly,goodreads_scraped
Winter's Child,Winter's Child,Cameron Dokey,3.61,3941,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388683466i/6055694._SY75_.jpg,https://www.goodreads.com/book/show/6055694-winter-s-child,goodreads_scraped
Shattered Souls,"Shattered Souls (Souls, #1)",Mary Lindsey,3.94,7705,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327881907i/9366996._SY75_.jpg,https://www.goodreads.com/book/show/9366996-shattered-souls,goodreads_scraped
Entwined,Entwined,Heather Dixon Wallwork,3.87,38314,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1656631570i/8428195._SY75_.jpg,https://www.goodreads.com/book/show/8428195-entwined,goodreads_scraped
Glitch,"Glitch (Glitch, #1)",Heather Anastasiu,3.73,8312,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1326131169i/10535458._SX50_.jpg,https://www.goodreads.com/book/show/10535458-glitch,goodreads_scraped
Angels at the Gate,Angels at the Gate,T.K. Thorne,4.22,158,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1447005312i/23231687._SY75_.jpg,https://www.goodreads.com/book/show/23231687-angels-at-the-gate,goodreads_scraped
Rescue You,Rescue You (Dogwood County #1),Elysia Whisler,4.14,760,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1597698774i/49374468._SX50_.jpg,https://www.goodreads.com/book/show/49374468-rescue-you,goodreads_scraped
The Friend,The Friend,Sigrid Nunez,3.71,61810,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1544364669i/40164365._SY75_.jpg,https://www.goodreads.com/book/show/40164365-the-friend,goodreads_scraped
Noah's Wife,Noah's Wife,T.K. Thorne,4.04,325,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1337901417i/13827075._SY75_.jpg,https://www.goodreads.com/book/show/13827075-noah-s-wife,goodreads_scraped
Soul Scars,"Soul Scars (Dog Haven Sanctuary Romance, #2)",Tasman Gibb,4.18,73,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1404692742i/22671827._SY75_.jpg,https://www.goodreads.com/book/show/22671827-soul-scars,goodreads_scraped
eloves me eloves me not,eloves me eloves me not,L.A. Johannesson,4.0,28,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1353568054i/16149252._SY75_.jpg,https://www.goodreads.com/book/show/16149252-eloves-me-eloves-me-not,goodreads_scraped
Stay,Stay,Allie Larkin,3.85,5820,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1347603790i/7348523._SY75_.jpg,https://www.goodreads.com/book/show/7348523-stay,goodreads_scraped
Slim to None,Slim to None,Jenny Gardiner,3.21,1193,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1328310674i/8162554._SY75_.jpg,https://www.goodreads.com/book/show/8162554-slim-to-none,goodreads_scraped
The Rescue,The Rescue,Carolyn Reardon-Neuman,4.27,30,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1370884417i/18053422._SY75_.jpg,https://www.goodreads.com/book/show/18053422-the-rescue,goodreads_scraped
Letters To Each Other,Letters To Each Other,Sherri Maddick,4.09,11,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1376956581i/18258484._SX50_.jpg,https://www.goodreads.com/book/show/18258484-letters-to-each-other,goodreads_scraped
Animal Cracker,Animal Cracker,Andi  Brown,3.74,260,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1371868006i/18062499._SY75_.jpg,https://www.goodreads.com/book/show/18062499-animal-cracker,goodreads_scraped
Absent Children,Absent Children,Juli Townsend,4.28,25,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1373662206i/18190835._SY75_.jpg,https://www.goodreads.com/book/show/18190835-absent-children,goodreads_scraped
Parley After Life - DIY Guide to Death and other Taxes,Parley After Life - DIY Guide to Death and other Taxes,Robby Miller,3.35,17,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1377955871i/18400878._SY75_.jpg,https://www.goodreads.com/book/show/18400878-parley-after-life---diy-guide-to-death-and-other-taxes,goodreads_scraped
She Likes It Rough,She Likes It Rough,G.V.R. Corcillo,4.05,125,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1379708454i/18522557._SX50_.jpg,https://www.goodreads.com/book/show/18522557-she-likes-it-rough,goodreads_scraped
The Mountaintop School for Dogs and Other Second Chances,The Mountaintop School for Dogs and Other Second Chances,Ellen Cooney,3.31,2432,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1387147261i/18222840._SY75_.jpg,https://www.goodreads.com/book/show/18222840-the-mountaintop-school-for-dogs-and-other-second-chances,goodreads_scraped
The Guardian,The Guardian,Nicholas Sparks,4.16,195569,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388195339i/15925._SY75_.jpg,https://www.goodreads.com/book/show/15925.The_Guardian,goodreads_scraped
"The Life and Opinions of Maf the Dog, and of His Friend Marilyn Monroe","The Life and Opinions of Maf the Dog, and of His Friend Marilyn Monroe",Andrew O'Hagan,2.74,815,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1356449920i/7994456._SY75_.jpg,https://www.goodreads.com/book/show/7994456-the-life-and-opinions-of-maf-the-dog-and-of-his-friend-marilyn-monroe,goodreads_scraped
Lobo,Lobo,David Gordon Burke,4.25,12,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1431111587i/25506515._SY75_.jpg,https://www.goodreads.com/book/show/25506515-lobo,goodreads_scraped
Birdbrain,Birdbrain,Virginia Arthur,4.2,45,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1405398855i/22727611._SX50_.jpg,https://www.goodreads.com/book/show/22727611-birdbrain,goodreads_scraped
Courageous Cain,Courageous Cain,D.J. Davis,4.1,42,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1441598632i/26241797._SY75_.jpg,https://www.goodreads.com/book/show/26241797-courageous-cain,goodreads_scraped
The Unleashing,"The Unleashing (Call of Crows, #1)",Shelly Laurenston,3.9,11795,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1403864519i/22475781._SY75_.jpg,https://www.goodreads.com/book/show/22475781-the-unleashing,goodreads_scraped
Xine's Pack of Strays & Others: A Memoir,Xine's Pack of Strays & Others: A Memoir,Xine Segalas,4.83,6,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1665441793i/62955912._SY75_.jpg,https://www.goodreads.com/book/show/62955912-xine-s-pack-of-strays-others,goodreads_scraped
Our Time to Love,"Our Time to Love (Sunset Lake Club, #3)",Misha Quinn,5.0,6,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1672052705i/75305367._SY75_.jpg,https://www.goodreads.com/book/show/75305367-our-time-to-love,goodreads_scraped
Nina and the Orange Dog,Nina and the Orange Dog,Jane  Clarkson,4.09,32,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1740854803i/228610503._SY75_.jpg,https://www.goodreads.com/book/show/228610503-nina-and-the-orange-dog,goodreads_scraped
Cody: The Extraordinary Life of an Ordinary Dog,Cody: The Extraordinary Life of an Ordinary Dog,Lauren Henry Brehm,4.75,4,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1728454802i/220244053._SY75_.jpg,https://www.goodreads.com/book/show/220244053-cody,goodreads_scraped
Saving Justice,"Saving Justice (Dog Haven Sanctuary Romance, #1)",Tasman Gibb,4.07,443,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1370211368i/18006675._SY75_.jpg,https://www.goodreads.com/book/show/18006675-saving-justice,goodreads_scraped
Emily and Einstein,Emily and Einstein,Linda Francis Lee,3.81,7402,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1442874401i/9316891._SY75_.jpg,https://www.goodreads.com/book/show/9316891-emily-and-einstein,goodreads_scraped
The Dog Who Danced,The Dog Who Danced,Susan  Wilson,4.01,3704,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1336623374i/13641677._SY75_.jpg,https://www.goodreads.com/book/show/13641677-the-dog-who-danced,goodreads_scraped
Hide'n Go Seek,"Hide'n Go Seek (Psychic Visions, #2)",Dale Mayer,4.11,2121,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1420258748i/13159989._SX50_.jpg,https://www.goodreads.com/book/show/13159989-hide-n-go-seek,goodreads_scraped
The Salamander series boxset books 1-4: a billionaire boss romance,The Salamander series boxset books 1-4: a billionaire boss romance,Misha Quinn,4.75,4,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1675959662i/108217761._SY75_.jpg,https://www.goodreads.com/book/show/108217761-the-salamander-series-boxset-books-1-4,goodreads_scraped
"Murder, She Barked","Murder, She Barked (Paws and Claws Mystery, #1)",Krista Davis,3.95,5296,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1380492375i/15810862._SY75_.jpg,https://www.goodreads.com/book/show/15810862-murder-she-barked,goodreads_scraped
Because of Winn-Dixie,Because of Winn-Dixie,Kate DiCamillo,4.11,283601,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1167521172i/24290._SY75_.jpg,https://www.goodreads.com/book/show/24290.Because_of_Winn_Dixie,goodreads_scraped
Twisted Honor,Twisted Honor (Deep Six Security #2),Becky McGraw,4.28,506,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1441286454i/26041513._SX50_.jpg,https://www.goodreads.com/book/show/26041513-twisted-honor,goodreads_scraped
Never Forsaken,Never Forsaken (The Kurtherian Gambit #5),Michael Anderle,4.47,5323,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1496978853i/35369558._SY75_.jpg,https://www.goodreads.com/book/show/35369558-never-forsaken,goodreads_scraped
The Other Side of Beautiful,The Other Side of Beautiful,Kim Lock,3.93,6815,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1614915276i/57313499._SY75_.jpg,https://www.goodreads.com/book/show/57313499-the-other-side-of-beautiful,goodreads_scraped
Happy Hour,Happy Hour,Jacquie Byron,3.92,1413,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1625029399i/58458300._SY75_.jpg,https://www.goodreads.com/book/show/58458300-happy-hour,goodreads_scraped
"The Queen's Faithful Companion: A Heartwarming Novel of Queen Elizabeth, Prince Phillip, Beloved Corgi Susan, and the Royal Family","The Queen's Faithful Companion: A Heartwarming Novel of Queen Elizabeth, Prince Phillip, Beloved Corgi Susan, and the Royal Family",Eliza Knight,4.0,669,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1706023049i/199534545._SY75_.jpg,https://www.goodreads.com/book/show/199534545-the-queen-s-faithful-companion,goodreads_scraped
On the Flip Side,On the Flip Side,Nicholas Fisk,3.65,34,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348509368i/1087698._SY75_.jpg,https://www.goodreads.com/book/show/1087698.On_the_Flip_Side,goodreads_scraped
When the Tripods Came,When the Tripods Came,John Christopher,3.81,4923,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1346502919i/80493._SY75_.jpg,https://www.goodreads.com/book/show/80493.When_the_Tripods_Came,goodreads_scraped
Moonwind,Moonwind,Louise Lawrence,3.9,98,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1376155725i/1635547._SY75_.jpg,https://www.goodreads.com/book/show/1635547.Moonwind,goodreads_scraped
We Are Tam,We Are Tam,Patricia Bernard,3.84,25,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1276891809i/8476258._SX50_.jpg,https://www.goodreads.com/book/show/8476258-we-are-tam,goodreads_scraped
Earthchange,Earthchange,Clare Cooper,4.3,10,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1266750152i/3605314._SY75_.jpg,https://www.goodreads.com/book/show/3605314-earthchange,goodreads_scraped
Alien Child,Alien Child,Pamela Sargent,3.74,99,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1362805236i/869290._SX50_.jpg,https://www.goodreads.com/book/show/869290.Alien_Child,goodreads_scraped
The Keeper of the Isis Light,"The Keeper of the Isis Light (Isis, #1)",Monica Hughes,3.87,1413,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1181761619i/1190251._SX50_.jpg,https://www.goodreads.com/book/show/1190251.The_Keeper_of_the_Isis_Light,goodreads_scraped
The Silver Metal Lover,The Silver Metal Lover,Tanith Lee,4.04,4288,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1229915237i/5936460._SY75_.jpg,https://www.goodreads.com/book/show/5936460-the-silver-metal-lover,goodreads_scraped
Children of the Dust,Children of the Dust,Louise Lawrence,4.01,2275,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1356456395i/1030207._SY75_.jpg,https://www.goodreads.com/book/show/1030207.Children_of_the_Dust,goodreads_scraped
Emergence,Emergence,David R. Palmer,4.13,2091,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1297767954i/5296452._SY75_.jpg,https://www.goodreads.com/book/show/5296452-emergence,goodreads_scraped
Obernewtyn,"Obernewtyn (The Obernewtyn Chronicles, #1)",Isobelle Carmody,3.96,12571,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1312034242i/47916._SY75_.jpg,https://www.goodreads.com/book/show/47916.Obernewtyn,goodreads_scraped
The Burning Land,"The Burning Land (Firebrats, #1)",Barbara Siegel,3.87,84,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1331923470i/204786._SY75_.jpg,https://www.goodreads.com/book/show/204786.The_Burning_Land,goodreads_scraped
The Guardian of Isis,"The Guardian of Isis (Isis, #2)",Monica Hughes,3.82,429,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1320391863i/1190264._SY75_.jpg,https://www.goodreads.com/book/show/1190264.The_Guardian_of_Isis,goodreads_scraped
"A Rag, a Bone and a Hank of Hair","A Rag, a Bone and a Hank of Hair",Nicholas Fisk,4.04,213,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1408926944i/1087707._SY75_.jpg,https://www.goodreads.com/book/show/1087707.A_Rag_a_Bone_and_a_Hank_of_Hair,goodreads_scraped
Portal to E'ewere,Portal to E'ewere,Irma Walker,3.93,14,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1480914910i/2539009._SY75_.jpg,https://www.goodreads.com/book/show/2539009.Portal_to_E_ewere,goodreads_scraped
Eva,Eva,Peter Dickinson,3.43,2282,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1328397920i/631169._SY75_.jpg,https://www.goodreads.com/book/show/631169.Eva,goodreads_scraped
The Isis Pedlar,"The Isis Pedlar (Isis, #3)",Monica Hughes,3.58,319,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1443397879i/1190271._SY75_.jpg,https://www.goodreads.com/book/show/1190271.The_Isis_Pedlar,goodreads_scraped
Trillions,Trillions,Nicholas Fisk,3.82,246,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1645186761i/1087689._SY75_.jpg,https://www.goodreads.com/book/show/1087689.Trillions,goodreads_scraped
Red Zone,Red Zone,Tom Browne,0.0,0,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1523869230i/39860994._SX50_.jpg,https://www.goodreads.com/book/show/39860994-red-zone,goodreads_scraped
Winter of Magic's Return,Winter of Magic's Return,Pamela F. Service,4.23,272,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1387745061i/29960._SY75_.jpg,https://www.goodreads.com/book/show/29960.Winter_of_Magic_s_Return,goodreads_scraped
The Engineer of Beasts,The Engineer of Beasts,Scott Russell Sanders,3.73,15,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1475178108i/1777853._SX50_.jpg,https://www.goodreads.com/book/show/1777853.The_Engineer_of_Beasts,goodreads_scraped
Tomorrow's Magic,Tomorrow's Magic,Pamela F. Service,4.08,483,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1320503878i/743391._SY75_.jpg,https://www.goodreads.com/book/show/743391.Tomorrow_s_Magic,goodreads_scraped
Hearts-ease,Hearts-ease,Peter Dickinson,3.81,181,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1361372715i/1507233._SY75_.jpg,https://www.goodreads.com/book/show/1507233.Hearts_ease,goodreads_scraped
Stinker from Space,Stinker from Space,Pamela F. Service,3.73,178,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1182552342i/1294627._SY75_.jpg,https://www.goodreads.com/book/show/1294627.Stinker_from_Space,goodreads_scraped
The Devil's Children,The Devil's Children,Peter Dickinson,3.88,234,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1350268953i/289571._SX50_.jpg,https://www.goodreads.com/book/show/289571.The_Devil_s_Children,goodreads_scraped
Barbary,Barbary,Vonda N. McIntyre,3.66,273,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1301722049i/1153228._SY75_.jpg,https://www.goodreads.com/book/show/1153228.Barbary,goodreads_scraped
The Weathermonger,The Weathermonger,Peter Dickinson,3.66,291,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1280504701i/1300476._SY75_.jpg,https://www.goodreads.com/book/show/1300476.The_Weathermonger,goodreads_scraped
Brother in the Land,Brother in the Land,Robert Swindells,3.96,1572,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1355115068i/689855._SY75_.jpg,https://www.goodreads.com/book/show/689855.Brother_in_the_Land,goodreads_scraped
Starsilk,"Starsilk (Sunstone Scrolls, #3)",Sydney J. Van Scyoc,4.1,101,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1328494746i/616595._SY75_.jpg,https://www.goodreads.com/book/show/616595.Starsilk,goodreads_scraped
The Edge of the World,The Edge of the World,John  Gordon,3.91,23,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1757265339i/20521873._SY75_.jpg,https://www.goodreads.com/book/show/20521873-the-edge-of-the-world,goodreads_scraped
The Gown,The Gown,Jennifer Robson,4.14,60657,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1535551119i/39893613._SY75_.jpg,https://www.goodreads.com/book/show/39893613-the-gown,goodreads_scraped
The Queen's Secret,The Queen's Secret,Karen Harper,3.47,8763,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1562181868i/52028849._SY75_.jpg,https://www.goodreads.com/book/show/52028849-the-queen-s-secret,goodreads_scraped
The Royal Nanny,The Royal Nanny,Karen Harper,3.93,6568,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1451848217i/26795367._SY75_.jpg,https://www.goodreads.com/book/show/26795367-the-royal-nanny,goodreads_scraped
"The Other Windsor Girl: A Novel of Princess Margaret, Royal Rebel","The Other Windsor Girl: A Novel of Princess Margaret, Royal Rebel",Georgie Blalock,3.64,5874,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1555518822i/43884183._SY75_.jpg,https://www.goodreads.com/book/show/43884183-the-other-windsor-girl,goodreads_scraped
Another Woman's Husband,Another Woman's Husband,Gill Paul,4.09,5795,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1511383170i/36590430._SY75_.jpg,https://www.goodreads.com/book/show/36590430-another-woman-s-husband,goodreads_scraped
Four Funerals and Maybe a Wedding,"Four Funerals and Maybe a Wedding (Her Royal Spyness, #12)",Rhys Bowen,4.17,11759,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1511193028i/36583047._SY75_.jpg,https://www.goodreads.com/book/show/36583047-four-funerals-and-maybe-a-wedding,goodreads_scraped
The Royal Governess,"The Royal Governess (Royal Outsiders, #1)",Wendy  Holden,3.76,5931,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1575336548i/49080235._SY75_.jpg,https://www.goodreads.com/book/show/49080235-the-royal-governess,goodreads_scraped
"The Woman Before Wallis: A Novel of Windsors, Vanderbilts, and Royal Scandal","The Woman Before Wallis: A Novel of Windsors, Vanderbilts, and Royal Scandal",Bryn Turnbull,3.88,8781,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1572052698i/52949204._SY75_.jpg,https://www.goodreads.com/book/show/52949204-the-woman-before-wallis,goodreads_scraped
In Royal Service to the Queen,In Royal Service to the Queen,Tessa Arlen,3.9,1849,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1616480838i/55655044._SX50_.jpg,https://www.goodreads.com/book/show/55655044-in-royal-service-to-the-queen,goodreads_scraped
Before the Crown,Before the Crown,Flora Harding,3.88,4760,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1591000892i/48910589._SY75_.jpg,https://www.goodreads.com/book/show/48910589-before-the-crown,goodreads_scraped
The Uncommon Reader,The Uncommon Reader,Alan Bennett,3.73,62144,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1317064291i/1096390._SX50_.jpg,https://www.goodreads.com/book/show/1096390.The_Uncommon_Reader,goodreads_scraped
The Good Servant,The Good Servant,Fern Britton,4.27,1812,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1650633809i/59344708._SY75_.jpg,https://www.goodreads.com/book/show/59344708-the-good-servant,goodreads_scraped
Henry the Queen’s Corgi,Henry the Queen’s Corgi,Georgie Crawley,4.11,633,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1502129194i/35429672._SY75_.jpg,https://www.goodreads.com/book/show/35429672-henry-the-queen-s-corgi,goodreads_scraped
The Golden Prince,The Golden Prince,Rebecca Dean,3.44,668,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1320546759i/8534237._SY75_.jpg,https://www.goodreads.com/book/show/8534237-the-golden-prince,goodreads_scraped
The Shadow Queen,The Shadow Queen,Rebecca Dean,3.64,1538,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1331584567i/13155464._SY75_.jpg,https://www.goodreads.com/book/show/13155464-the-shadow-queen,goodreads_scraped
The Secret Guests,"The Secret Guests (St. John Strafford, #1)",Benjamin Black,3.13,2929,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1571408130i/45186564._SY75_.jpg,https://www.goodreads.com/book/show/45186564-the-secret-guests,goodreads_scraped
The Queen and I,The Queen and I,Sue Townsend,3.71,7022,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1689683209i/54245._SY75_.jpg,https://www.goodreads.com/book/show/54245.The_Queen_and_I,goodreads_scraped
The Duchess,"The Duchess (Royal Outsiders, #2)",Wendy  Holden,3.96,2713,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1617707529i/56913173._SX50_.jpg,https://www.goodreads.com/book/show/56913173-the-duchess,goodreads_scraped
The People's Princess,The People's Princess,Flora Harding,3.72,1390,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1635772462i/57376953._SY75_.jpg,https://www.goodreads.com/book/show/57376953-the-people-s-princess,goodreads_scraped
Christmas with the Queen,Christmas with the Queen,Hazel Gaynor,3.97,13918,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1717773456i/199531640._SY75_.jpg,https://www.goodreads.com/book/show/199531640-christmas-with-the-queen,goodreads_scraped
Princess Elizabeth's Spy,"Princess Elizabeth's Spy (Maggie Hope Mystery, #2)",Susan Elia MacNeal,3.92,18945,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1336319137i/13330549._SY75_.jpg,https://www.goodreads.com/book/show/13330549-princess-elizabeth-s-spy,goodreads_scraped
Mrs Queen Takes the Train,Mrs Queen Takes the Train,William Kuhn,3.56,7712,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348684181i/13571784._SY75_.jpg,https://www.goodreads.com/book/show/13571784-mrs-queen-takes-the-train,goodreads_scraped
Gone with the Windsors,Gone with the Windsors,Laurie Graham,3.8,978,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1180012896i/985133._SY75_.jpg,https://www.goodreads.com/book/show/985133.Gone_with_the_Windsors,goodreads_scraped
The Queen's Corgi: On Purpose,The Queen's Corgi: On Purpose,David Michie,3.95,843,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1473397195i/31927265._SY75_.jpg,https://www.goodreads.com/book/show/31927265-the-queen-s-corgi,goodreads_scraped
Royal Flush,"Royal Flush (Her Royal Spyness Mysteries, #3)",Rhys Bowen,3.99,18662,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1328009301i/5981169._SY75_.jpg,https://www.goodreads.com/book/show/5981169-royal-flush,goodreads_scraped
Lost Autumn,Lost Autumn,Mary-Rose MacColl,3.74,962,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1574331887l/52183381._SX50_SY75_.jpg,https://www.goodreads.com/book/show/52183381-lost-autumn,goodreads_scraped
The Rose Code,The Rose Code,Kate Quinn,4.44,393611,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1596553679i/53914938._SX50_.jpg,https://www.goodreads.com/book/show/53914938-the-rose-code,goodreads_scraped
The Royal Windsor Secret,The Royal Windsor Secret,Christine   Wells,3.72,1729,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1681107181i/70240512._SY75_.jpg,https://www.goodreads.com/book/show/70240512-the-royal-windsor-secret,goodreads_scraped
Coronation Year,Coronation Year,Jennifer Robson,3.93,6981,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1675640549i/61042487._SY75_.jpg,https://www.goodreads.com/book/show/61042487-coronation-year,goodreads_scraped
"The Windsor Conspiracy: A Novel of the Crown, a Conspiracy, and the Duchess of Windsor","The Windsor Conspiracy: A Novel of the Crown, a Conspiracy, and the Duchess of Windsor",Georgie Blalock,3.94,657,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1702086340i/199635115._SY75_.jpg,https://www.goodreads.com/book/show/199635115-the-windsor-conspiracy,goodreads_scraped
The Princess,The Princess (Royal Outsiders #3),Wendy  Holden,3.74,1196,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1680270281i/59457909._SY75_.jpg,https://www.goodreads.com/book/show/59457909-the-princess,goodreads_scraped
